Team,wRC+,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,WAR,ERA-,FIP-,xFIP-,K/9+,BB/9+,K/BB+,HR/9+,AVG+_1,WHIP+,BABIP+_1,LOB%+,K%+_1,BB%+_1,LD%+,WonWS
FLA,92.91832902017590,96.17695301165120,102.33143698704000,105.05753820342700,97.84296411712130,96.35945796596110,96.68731182575940,97.71034612076890,94.21418790197430,6.28615714713264,103.038757209018,101.606189102012,100.642525062869,105.647340589305,106.74269632447,98.9738312643704,103.399734899915,96.978262621866,98.922711920937,98.040840557615,96.8216906708328,106.106812391119,107.206931559362,94.9048985358161,0
BAL,89.73375078912390,97.59235555597410,97.86913333368530,97.80251001072540,97.9189038237839,94.4878294159891,89.15586448878430,96.66066777635270,99.15416928114490,3.73688768530092,101.439843091078,105.367570357685,106.36314990498,95.4264866994105,108.720276424329,87.3707799949055,118.357699676574,101.995649480942,104.205137417761,99.3512845870768,101.75614482546,94.4597616131692,107.618877906717,92.5429292662989,0
HOU,92.45494792146140,100.76156791576300,83.89981592798680,107.97444892796800,97.55731137022090,94.59813248275010,83.5253787367624,105.80826933535700,101.3437728615870,2.42329089960289,122.866142013807,111.684037063808,107.123851593302,101.481534068221,113.67248945619,89.2753649439215,130.233084393376,106.465245779615,110.147603938259,104.787164734746,94.855956840762,98.4215391588019,110.244897675625,102.378105651432,0
KCR,96.3770396468568,101.43308402875600,108.49566071063400,85.67819789151860,102.07065243945600,96.57400670830560,88.22863331378700,100.23138920735300,99.59913829853650,1.07891458909589,109.284699392242,116.822699293497,112.067802523376,81.1854912777602,119.281371101335,68.0621723594354,112.54097770157,104.671202917326,109.004439905951,99.2560829892113,99.9401827201261,79.5340713462057,116.85503153952,93.2270939680142,0
TOR,103.7203032767820,100.94934361631200,111.1739130297020,95.77536784355550,102.06826090604700,103.26267688631000,107.23578302373300,98.99688744307510,89.33301632547670,5.39107021982761,102.932195137301,100.894394940319,103.641921672616,106.178727813423,122.196874739967,86.8915260858123,95.8211122708625,99.9541192965143,105.42922928788,102.012610680717,99.315850720142,104.360340312148,120.104165240999,98.533688167884,0
CHC,91.19136805646250,102.16660461484500,77.43701656062500,99.66179057957990,97.5660766618101,96.84627800108810,87.28818553284270,104.03989071955500,99.87793702747810,3.8465069022894,119.768150264368,107.782936597863,108.817472653468,107.618079064657,128.282953827472,83.891172844881,110.310735802476,104.922888976024,113.392738544192,106.240091967608,94.5949417220824,102.233173188339,121.86403544165,98.3179903080726,0
MIA,86.42975173176850,91.82832035260380,107.20298009244700,102.59028265641400,94.82006369934100,90.93462775567960,89.40890065813880,93.0937493887106,93.9220979757463,6.97832934812803,105.028066472447,96.7515895186929,103.258040359032,89.086450095026,98.5459857247949,89.9881074190489,71.1148370708727,100.599452185651,99.6876003412718,100.117806933778,95.1682241457827,89.7122554212192,99.2382378915367,101.587023006817,0
WSN,89.93109017931760,93.49960693567840,101.90993924589800,114.1548282984740,95.16447976347030,96.47376483206130,101.55133634539000,96.51057729326760,90.55905545042660,9.60701546558696,76.4596533834858,85.9635631239976,93.5113518149461,111.5393329182,98.7453194238569,112.535103535701,74.4124779192043,86.5072153703518,87.4799902470828,91.0598184854957,104.913396909809,115.633079794832,102.369492754839,87.3153142277619,0
LAD,101.71113425406600,101.29300100786700,116.63210353586900,99.41704521249170,103.97258215681000,94.4125510657665,82.66607164483180,104.51599171801300,107.89655775383300,8.02076462063401,81.9931105525356,95.904327052552,101.353394393748,105.438466619941,111.486047065184,94.5754873848423,86.6746981836504,89.839308903565,93.3384472461024,91.9321049174513,105.158741102922,107.625407622903,113.798419000704,94.756685810021,0
NYM,101.28283383967300,98.5465338000432,113.0036771167010,110.02609338876500,101.2391580925900,95.54831723495370,90.42969084024990,103.43091763570100,102.91567587310700,6.22693487774895,112.522760857068,98.3981247716854,97.8016690541568,105.845479532174,99.4466889196662,105.617243944893,106.548791175076,100.990323826022,101.425958218309,102.040491063421,96.7282267993702,105.113348013285,98.7588139287414,100.590233106783,0
PHI,95.84019730604700,102.54811023173400,78.39738453856310,84.75375675829550,98.06738706412930,97.26341245055210,88.24124418358240,99.61096474540960,93.92026290457910,8.04536051307002,100.309079764655,93.510067227165,90.3818883583578,107.62348826626,74.3346042700265,144.782494247656,115.908728318215,101.191953812827,94.168175122306,102.239586015445,99.1814753373203,110.0234888544,75.9922607819878,100.146964001384,0
LAA,98.59924655387800,100.43867383294900,92.32933964430800,92.86095983767310,98.13548772973860,96.22487734358490,89.31641569389500,99.41100767006570,91.05761738730580,6.09581621796141,92.035462376656,99.3756095235899,98.5282132521596,99.4505230333176,109.815109608062,90.5617816002519,83.0766158190965,93.5440316687931,96.5724453782081,94.5260534360178,103.548494843085,100.306709737962,110.760528632942,98.8754337439863,0
SFG,96.44532735661880,100.39816898372500,91.00497348098930,90.91909103088970,97.72851247516330,93.71620122493940,82.30857584136340,100.2057825683780,98.8074550672752,6.50296338509031,88.6106660771979,95.742448695938,101.199158533802,98.4085863501805,100.315160830651,97.8992178839919,73.4116093059055,92.9408939028299,94.1134213330682,94.2441244937609,100.659975196083,99.503823196843,101.431612947506,89.7441920369914,1
MIL,93.06428735245570,91.67995705312170,101.95619454250700,111.47331474942100,96.53815646856890,98.79077876407220,110.93057388384400,92.45140332428880,86.93922080308730,6.71488445455794,103.989329564162,90.5491551298222,97.8857155969326,109.502327339587,108.072165290057,101.135361461411,90.405033472349,104.510693377781,106.722351175006,108.46254393407,97.2323823436081,107.396466469255,105.993804151122,108.56881675847,0
STL,111.8239739755940,105.25626115459600,97.06288766925850,104.4042951644620,103.0638344377220,107.01740021223900,110.02407446746500,105.6519773424270,97.04023174444290,6.52302408430149,99.9719019606034,93.4204391668091,95.1132875357082,95.6875681145294,86.7621659752464,110.053055889733,82.3331603315463,101.664791705536,98.1157157282959,102.029921738444,99.3101452593097,96.3129885068262,87.3292458157815,101.745177524031,0
CHW,98.79407113614580,100.36209033449400,98.7129771517849,106.27995888012600,100.30859645090000,101.86798472687800,104.33689097200000,100.81755582961100,103.51975733193000,7.18358431245548,95.0667363446464,96.7570244184984,100.477417164346,104.981549085358,95.3039665344045,110.154434715526,107.925165696763,94.1833629250956,93.6934037963579,94.0472315059488,101.218749814296,106.228228465349,96.4357240791014,93.4812738675393,0
CLE,96.78750451625250,97.37141612270510,118.97618203247800,86.89135370420590,101.82450699060200,91.39624229080830,81.60002230388570,96.6947743274019,103.47500503899700,6.89713749337527,112.495006532577,100.917336876414,107.667340480609,86.4003186460567,117.177682505682,73.0062051743645,77.0266593963673,101.456435118488,106.051567907756,100.020831400531,95.3261694241557,84.6992483944764,114.87066210587,99.6221714568191,0
CIN,97.11146849562250,96.49527527743710,101.85310951213700,109.55682830446700,97.40820944826230,102.708546366618,113.31601938089300,96.92563207578300,101.0226721022400,5.79652965164847,89.0739993491767,96.952331322837,97.9561021590268,102.607277687089,87.3137937242136,117.515548134185,111.782907458602,98.8195325785636,95.4586976040377,98.4771223682702,105.670613103889,104.073988334679,88.5618893928281,103.767380391532,0
TEX,111.81901687930600,109.88849822703400,95.38764307324870,92.44299128511290,106.34874248566800,111.18096595879800,113.29996253981700,107.39147851518600,105.32501999376800,9.7548292898294,83.4156767421135,90.4383267124765,94.8525106105487,105.034444431203,87.9076544376939,118.528748469645,97.1198050727552,93.1620460585304,90.7466336451267,94.1021675240776,99.2372674581487,107.890005936638,90.2975926177275,98.882523526282,0
ARI,95.40907607888940,100.18646598791400,110.05454332421700,108.30772911032600,101.69574131905300,98.81620748052510,96.47687505097130,103.52357824372400,108.30161351422900,6.0308673703424,95.9239788357109,96.4326321208985,101.723148659177,92.9514127356062,87.5718149017099,105.66922271858,92.328548419162,102.758924375878,98.7157840355158,101.696198599304,99.3030392511945,93.9627320368246,88.5246002343851,97.3181621930639,0
OAK,85.42203521905860,88.34406131039010,112.80427797769300,107.7106391065310,94.19287121670300,88.42031616094930,88.54534355137960,90.95221533202600,99.31697163434230,5.59029007966511,93.5520995408819,103.008960784657,109.48719671493,84.2136078509164,109.89449398281,76.6313233726038,80.9432497757675,98.8988919468294,100.733991304628,96.5899410656251,103.531531288949,84.7657755599408,110.615046797196,104.612405221819,0
DET,101.13047080572000,103.36612839699300,95.80155416511250,92.74636386107460,102.23818712091300,101.08352727308200,97.3412386571394,103.08187368690600,104.1035306659010,8.45618627331112,102.90473833143,92.5623569374472,93.1613486203631,113.813814436708,100.910939980165,112.786394291331,97.8318200285419,104.201411991826,104.930380104725,108.739124090179,96.8858989981635,111.822885457584,99.1457206386744,104.493040522189,0
TOR,94.61077203581500,95.7813856715492,102.80951423436200,101.50287986768300,97.27266165899350,100.58812607067900,108.46873122267200,92.92929995574330,87.46947651497690,1.66669736021957,94.8425289319831,113.088549117364,104.931921117149,92.0891907316767,126.536497314239,71.118994118463,114.324417118618,96.3014134383654,102.56179827889,92.48588013465,104.904802821591,91.7724967114994,126.101341579635,95.7497037727209,0
CHC,82.11168218284140,94.2626829661278,83.36434742098770,106.61730977360900,92.91231427400440,91.96960990707290,88.05482306393370,97.10524018925550,102.8143318588190,2.97166500619782,107.644222922308,108.432777554185,112.689759092977,91.8694125879948,123.025936919703,74.6748367887839,94.1441905330623,97.6208898920372,104.038875240875,95.6239142656833,97.1954071595612,90.050191693408,120.589742314911,103.343565146488,0
HOU,89.41661355736110,95.64341405557960,95.04675033310620,112.2399348420770,96.08051994476880,92.96177740146960,88.3836244670437,99.88243088391120,92.87535303072080,2.57045003666364,113.511648603103,112.833731007076,104.504705716543,95.1425880834795,100.509777581292,94.6600376336194,136.120058728875,106.825320313747,107.474782064619,102.601641767576,98.5145250787151,92.7826895661766,98.0167484441811,94.6944016122586,0
BOS,103.81355721227700,104.27043385797500,94.30465469556030,103.26533839847100,101.86409751454200,106.03061302768300,108.91641663530100,105.45045354767100,109.19515318638500,4.07983490329718,102.181223818464,104.094946634231,99.6326989442662,99.9658571747266,106.083667851025,91.0655325481463,97.2878323026553,100.554714971894,101.621530420985,100.985038913056,98.444694146721,99.4668913260918,105.554167552782,101.929372432495,0
NYY,113.5349824011290,103.07972615705400,112.89048017251200,93.96553770760450,104.95840183577900,110.45759334979800,122.55353222352700,97.94339293373660,103.35415969534600,6.52794067315144,88.5320644751018,92.6294055148916,91.7880586624568,111.3981953595,94.2476698776217,118.19728997426,106.511906725331,101.223243785211,99.7397070013126,104.004310884543,106.164307940983,111.689741115009,94.4943316308276,93.3982816265198,0
SEA,88.2415754175337,90.95404703181540,102.43934413443100,108.44559552982800,92.57554857556660,89.74025834481310,87.75027433226850,93.94628055298560,98.85197487408400,4.76675194904772,108.795485311605,108.728775127233,103.640503691875,95.5483111817958,99.6127033544096,95.9198021875362,107.310088933259,96.941800871939,96.6348060075839,94.7674893474058,100.409551020054,96.6464725241039,100.757579408496,97.7067210182835,0
TBR,98.72272369497730,92.18327317295110,122.92729731206100,106.49353359059100,99.84969180295170,92.95829037730860,94.22893103591210,93.90318193393290,90.3561522473638,5.39067016042046,93.5736567838145,96.4065545228823,92.758306878108,111.312904087892,108.031581813325,103.03736974317,92.7958749770284,94.3551520047584,97.4895363402717,97.5121364348694,101.72544909818,111.184939362894,107.907391051373,97.6549397459937,0
PIT,73.58204116416400,86.31659192592650,77.07216186415080,120.69588351791600,85.37063595591610,86.66744305940760,87.26643397227630,90.53319007111480,91.8215639238133,5.70999781052646,92.082660559928,103.5251382117,104.815140404556,95.1840891868559,105.35878626218,90.3428159707644,92.6511270895132,96.7602466657649,98.5129457439793,95.7908700304423,103.934966986335,95.5402037523501,105.752963795529,100.36989364413,0
BAL,101.14456067149500,98.82915629610630,94.01305098928670,111.36888358827300,98.36326828808470,104.45537346743800,113.67950172289900,99.35035645205960,93.34513501711910,6.8653900567682,91.8442426792317,96.8111695465278,99.7404310711807,96.6601079338768,95.2086267523406,101.524523584728,100.235948437546,98.6191218288902,98.1117169404757,97.3995750330876,100.870917496635,96.5651101952686,95.1150570558704,95.7310753548773,0
SDP,87.12367542676460,88.09085484818820,110.78307968258400,112.25665963954200,93.63507117452180,86.31360176342220,83.27943605957720,94.42799948354150,99.57756425584470,2.56860652387612,110.755311180011,111.858852781388,106.300678002965,97.1096762651394,124.815747440009,77.8024276228371,103.320044252094,97.6224633272588,104.206569789805,96.3438239414362,98.7305342855747,96.0877071577264,123.50219879471,98.3451347812399,0
ATL,98.74951535121290,99.66565100868310,105.65669616274300,106.95645986871200,99.76813021773570,98.57680447716460,96.71790609496820,101.6542898019130,103.76000746672100,1.75981479481283,102.326246741179,108.212824355637,104.362531262988,99.1004127202187,111.195632941406,89.1225810910216,107.607432125186,99.5539759890563,101.765072753803,98.7828394976772,101.876340330041,99.2967313151485,111.415908075572,97.478400806455,0
KCR,92.38289814624390,100.93983636042100,85.19334437107890,84.5955131399736,98.04999422818280,95.46881724399420,86.49915349808200,100.17972788883300,106.5382455672710,7.44815714409501,96.7114345430134,95.1398892879311,103.638552156241,99.1376753703472,118.595816098111,83.4083598909601,71.5626870375145,101.577970049367,105.620706524321,104.458481076275,100.429685447184,98.0044942931017,117.240223346604,102.391351018122,0
MIN,96.81392469215080,99.78994770830110,109.29303930245300,88.77923910237640,101.47325286424100,96.04020958504820,89.89256626677460,99.38599094752200,96.72234641696510,1.41297080477225,125.360905268772,116.905203952926,105.848231266105,78.802846439053,89.3494965066916,88.1961811677384,124.116757511478,111.150123923058,107.598650105286,103.873611737431,92.958563941495,77.6353735531348,88.0257752057368,100.011733255187,0
COL,95.1185183072053,102.07664892697400,102.63519361840700,95.1169565250965,101.6083535161400,110.27101065289100,124.26065545852100,98.50238584221430,101.84800002000300,4.27971477261304,116.649228293659,108.306963126445,105.851577821681,101.023763442981,120.895408452353,83.5629493746425,133.795742098255,116.341503834666,122.220981819963,114.750954329626,94.2247059890842,94.7687653462309,113.410031233071,112.897381906128,0
DET,112.41680130379900,108.69211901021900,111.08438777263800,85.11579087768880,108.15255477468800,104.86370050806200,98.28140393582670,105.82156542537500,103.37084111689200,13.881396817381,87.3883547573461,71.9834868069519,78.3559169575811,124.883823630173,86.0501749961752,144.901602263984,63.6287684196916,92.9690121837474,89.6559049926417,103.647610758771,98.1155829479568,128.888886747285,88.8098354301022,100.830568081225,0
PHI,93.65735936908510,97.4137421194965,89.336790905647,103.74794562591800,95.58019088799130,99.59074723687040,103.51672457605900,97.32357313806780,93.56409049833820,5.61327911434834,112.793982172626,104.296482448015,106.96348590187,96.872456365078,98.6531747546626,97.9933368165182,114.232199922809,103.792447986616,103.547161938433,101.907818210086,97.5181377644035,95.6046856328042,97.3620995683783,94.1376342833472,0
ATL,104.64929637929500,94.8135236696141,114.80763651917600,125.20658483156200,99.08338278188310,102.97270853765700,117.68682808540700,97.83647539578970,96.03246966975660,5.45887425869656,88.9620555116031,99.9772687503088,99.5319353743016,95.6789537999072,83.6298468352638,114.40766143162,97.4333448788437,95.0568697304129,91.2815983815266,93.7544948386209,103.225417104276,97.7951352398879,85.4795318117684,95.4619655759716,0
CIN,98.16268772901240,97.93175160168160,118.00389830106300,105.60465450943000,102.80669928915100,98.75691929857420,100.24502031404000,99.32193334331920,97.843732949448,8.40632943638626,90.0919398464608,94.8636927704556,96.4084386934859,106.594742159942,85.6247747226697,124.490535038052,113.930380523915,95.9368072592723,92.6201201478796,96.3024523598051,103.635503292078,108.74313883896,87.3505252558238,92.8937005095542,0
OAK,102.26646324638200,95.6926800153491,122.30759205020900,99.45264581707350,101.72684479641700,97.43708473044490,100.43628379144000,96.10817827176500,97.50625823676510,7.33334505671222,93.5661409170401,98.1467092296244,103.884888028978,92.6517689655786,82.35544970001,112.054968569699,96.6183043652826,94.719622102924,91.1414924451106,92.4452615451039,100.973212078774,94.6912633506619,84.1683008883504,87.3973283381869,0
SEA,92.58164747635880,92.437343998258,99.33372520554610,111.84710443506900,94.28784069706280,94.18409349714610,97.18732400410520,94.3056755485463,95.9115973702486,8.3501994188984,102.70393145853,95.2586685276136,90.9144503628783,105.669274026762,84.5168939994881,125.027400059325,103.343690791684,96.6178822703022,92.801845749915,97.6641788848352,99.0785073570107,108.375337411836,86.681274783446,91.437789895052,0
STL,109.5033348944860,107.67719543921100,95.84334527435220,95.20755995280550,104.69867735240400,103.21373505892700,95.16443173042380,107.80836875037200,106.9081338049790,9.78961074322881,88.4345452317782,83.0966290847958,90.1082727608262,108.190819186849,81.4158130686163,132.886736746099,69.5198615990702,98.8344579467257,93.5042070000086,103.881146902953,101.240312958798,110.590571459557,83.2216759492854,92.7505854898319,0
BOS,113.45804248412300,105.31359853775600,121.67772168500900,109.69341235260200,107.96627476795600,109.64659139011900,117.0964153797290,108.83948552801800,104.19505101392600,4.71960977776187,90.6864867682545,104.886790536747,95.0657643941136,114.380489964271,122.173018150644,93.6217283806101,108.407245136517,95.3632972863121,101.094706593434,98.4735192376037,104.369212375452,114.114112166497,121.888499105575,96.0439122583748,1
KCR,86.06419708334110,100.54708549030400,82.62775643874510,89.22171668826620,97.21891229904520,91.13095066100370,74.94155235575380,101.64934577741700,94.680540397843,4.66167362709262,84.019897388356,105.979110470596,99.3548988799597,93.9249573007017,94.1434864500992,99.7678775846903,110.189989465639,99.2384597529885,96.8693540596616,96.6840333258829,107.134690967485,95.6486025708249,95.8711470100876,99.3245862177138,0
CHC,93.06254478988190,94.1047587637666,85.40155922724700,104.94293417512100,93.47073797562290,100.67230983386000,112.5161089724260,93.6514050435533,89.17741479712050,7.36983712001354,104.267704860416,100.029029887075,102.787539396845,105.566901901951,106.511681818053,98.3491016444984,103.06707377289,94.8825566300496,97.1696668514266,95.7595299632678,96.6681697885338,105.903169957813,106.850959144794,95.1596481400048,0
WSN,82.36909571663630,90.30259129019620,93.0438642101843,114.76572901489400,90.57367773751010,93.76017862510920,99.99553140275620,92.87523948965840,90.78212057518410,6.54244954083401,96.1815931997226,99.3494752238717,99.5634333688558,99.7374554996393,87.2695588636145,112.428328630906,104.431446509313,98.7964620910391,96.3156241810078,98.0907518434982,99.5668628190716,100.111864521909,87.5971635249736,96.7116098863563,0
LAA,109.56776985062900,102.17515177264900,99.60263253787010,92.78627492858330,101.30472719915900,104.33184743801500,108.03990873734700,99.27300321051120,97.49743785528640,4.61568489209893,113.973373849585,104.901682371473,103.184317861616,96.2172311412122,106.547512383305,90.3045317731151,96.0968417824915,102.44773453278,105.137950321952,101.604526340688,97.3406770271288,94.0538502125498,104.1518675227,97.9136078018405,0
ARI,94.14304828528620,101.579116171976,100.75895728167200,98.83549093615870,100.27216384526300,99.07083770108910,94.54746941434200,102.24700093626000,100.76397601817500,4.67314986403405,98.9285084668661,102.440918577129,100.888205129531,98.232231134891,93.4684441025617,104.269144654171,107.781074407591,102.313715557868,100.409028195373,101.341606722379,101.11988153425,98.0202603552653,93.2667528725911,103.971028746404,0
CHW,79.45767500419660,93.3654511616032,82.78364584325290,108.82781851111800,91.25839494821540,91.47613945728230,88.22779815179820,94.64368400886920,102.21774269658000,8.17365172313505,92.3905892497472,94.3581869241872,99.4570936365283,103.45716518542,101.249490860073,101.782066913311,95.3539120247425,94.1293067107171,94.4528074736783,95.1873575503097,99.4234052387944,105.338807214108,103.090985825741,94.6752115735938,0
NYY,86.27851933363730,93.49857824628120,91.83950841223460,102.44463283573100,94.29926891249510,94.49861434839160,96.21800166284650,93.14037524566210,93.19922811563550,8.03737946877102,91.1321111534821,89.7623529200405,92.494959583905,106.379185772594,86.8022833777638,122.331023015533,96.9905245156478,99.4022539968626,95.90269898388,101.570391453816,103.879216079998,107.827786744317,87.9843035906556,97.8378214663191,0
TEX,100.77524298344600,102.21079284548700,94.42128082019480,90.42094142454230,100.90908385240300,105.56651987702500,111.33610607158800,98.2290759086395,89.54863561591170,9.9139478938061,86.3784373229559,88.9399943434981,92.624391166613,106.337041618317,96.6710735539431,109.80062659217,84.9294229294362,96.6373015269058,96.2862094003405,99.5645486578187,101.005078547697,106.895221550242,97.1785202001521,103.538315938777,0
LAD,95.48814777755450,98.43149461545140,101.5169288388030,99.21801302513670,99.21718276881300,93.29561687195240,84.03368864937210,99.45237411928890,104.12809616196800,5.58960846546388,106.031641912687,102.24736714899,100.910916582064,106.579041903203,113.615516425282,92.976616137331,103.789698846751,101.481057861407,105.00843014615,103.157273117683,99.3632231723887,105.11085840509,113.050851764927,98.549275463877,0
NYM,86.01959037254510,87.11289069233390,97.00909042061530,121.49315415839400,90.26170633578170,91.62608191102250,99.76508913997900,90.40930604643450,88.35289079625820,7.41494583241564,119.406187570902,101.135111500466,103.700573512728,96.4758962922124,98.308697404126,97.0735912592497,102.285274977374,105.750533490988,105.179487071569,104.832456892724,94.0789747023927,95.2298472520906,97.0389763566326,95.2753049558527,0
BAL,108.79491385790000,105.81523904080700,85.39184897327000,87.48119864887100,101.05601189940000,110.96094817532100,119.80809578437800,100.28348257915100,96.89610842608180,2.57216989846225,108.604813989712,113.639500909253,105.507495984453,91.4636128482501,100.216518786761,90.8865213585991,136.266889400836,100.770849575824,100.221378918299,95.0945728814684,100.35343770909,91.7238732743214,100.501690911205,98.8407891069204,0
TBR,111.81115785272000,101.05691918525100,110.77142540217300,91.77745662369330,102.60735601961700,104.81676779926400,111.28117043189300,97.64697154175290,92.53099905186480,4.2981749390086,113.29755943414,100.706245260071,93.5270185330906,110.615094737712,104.333961954297,106.02021994271,104.293335959914,96.0630049915746,97.806894786284,98.299742438949,95.6446678657613,110.638295981922,104.355851243952,99.2429278423815,0
MIA,71.2321758887124,89.5572197226268,79.14575241584260,97.04459386279450,89.09206608325100,82.15933855859710,68.81815799958970,91.31503937435030,95.6157712634247,3.67197403003249,113.571541755294,111.005030081339,108.995686069507,95.4334898662876,108.214492323614,88.1891935536386,109.902521497188,104.600277683506,106.09684156168,102.856471576511,97.4251710734849,94.213616693541,106.831246655767,99.6159635797879,0
PIT,92.54157550848010,92.52833857615540,89.47856819595630,118.51958976883200,94.27169248037940,94.74984935370640,98.75608679476840,96.496098457809,101.67391466117000,4.94171976567172,93.1001775077574,102.502212343473,99.7958902556954,106.52029706051,116.76658371755,90.8883585375257,89.6262280189242,91.0299251039126,95.9275612970634,93.1416695098979,104.473901652542,107.023194049187,117.317854910739,90.0366934014896,0
SDP,99.5679595452822,96.78164259169120,99.51698106926150,107.44620531605100,98.06805339793490,96.73837367102120,96.66035346101520,98.30171720454020,97.85478256881940,0.236813220826488,119.271166954989,120.806580054723,109.585720326424,88.8836464129558,109.166509271657,79.0836865330921,135.876950201505,101.775991106027,103.794358867205,95.9416580174334,99.4361461940579,88.4508031493501,108.634892981264,94.4337342617647,0
CLE,107.11807058694900,99.72807176652520,104.25860940068000,114.92961391974700,100.62191943763200,105.16238276771700,114.50573085138500,102.65490395812000,91.78372108902220,2.687121741197,110.428583984654,110.046918210594,99.5324281561648,111.91249073927,122.295422124982,91.509960071488,122.541716423728,97.4408170384218,103.266175266426,98.5694262316485,99.5133118483645,110.453647019793,120.701237506675,94.5611160225166,0
HOU,86.90959367528060,94.0407671226411,84.11825942668660,130.0988046116380,92.76294799342290,95.60393676362620,98.29153378675260,101.64234336948200,97.90742932240660,0.526794345527709,119.003671677488,117.667110078797,111.880875644651,86.2104537828893,118.722341079313,72.6151909802833,122.263183705051,110.535322968751,115.327445498593,105.178601529295,97.6080553238698,82.4438704733677,113.535301282378,97.5735444232454,0
MIL,96.80370324901930,101.39847685152300,79.30889445443000,101.46869302320200,97.8908992086222,103.13429535960200,106.26464606863600,101.65279857842800,86.876158128453,0.60925793864627,111.705389495075,109.884123665064,101.303764148989,94.8725569408444,93.4167345095407,101.12899281051,143.981491320206,105.470483736456,104.020449222276,100.724270551048,97.5511183860154,93.8735013740956,92.4330092077739,105.589122046304,0
SFG,107.97008547525400,106.0688824196310,88.42981852639800,84.78998549081210,101.43021206529500,101.2137984863990,92.4582489622368,103.76203830527400,96.30045639405530,2.49777658460593,120.357286378431,108.845399649332,104.246379387427,105.345290069449,110.249808272326,95.5514479016839,105.66826747336,99.679752652849,102.695913844762,100.626854014708,94.903572400019,104.20980040405,109.061454241115,107.244918944005,0
TOR,99.60475635043740,98.13288247202840,98.67081002861850,96.99516455372140,97.9944723540156,102.81251058432400,110.85831332651200,95.06626727141920,101.50761947795300,2.60854713508497,105.190637658769,113.777716588547,109.976960102401,88.7089700244015,109.354993748421,80.9453549558453,120.055984694503,100.967277902658,103.600984811405,95.9346350472944,98.7083453604069,87.3493960385658,107.679000057629,94.210964187072,0
COL,100.95498591630500,107.11323534573700,96.99291854454980,97.08417938463910,104.15595731107300,112.89284681429500,123.31569290098200,104.61126713085800,101.86359021740900,8.76342146267272,93.4433231823418,91.5601659252833,104.252736177067,88.621122897228,101.147720086056,87.6155400891086,82.7970333853514,105.82332099167,105.684723223885,104.239364784702,95.4742472363165,87.6511918428666,100.040689025168,103.01501699321,0
MIN,91.66437845443010,95.0056385493391,108.86505183672100,105.00659024031400,98.84829677292050,93.15602796636950,89.97594580100750,97.74239731557620,96.08669611021620,6.30695232230896,104.752015073278,100.906527799719,107.614796155368,77.056768023521,84.8689202924037,90.318424130672,88.1562601226341,110.662567491957,105.944126485239,105.724367719524,97.8085418527722,76.4446214170662,84.1947175043666,96.3602742538755,0
ATL,92.4538415593326,95.26765158302820,97.66935442513460,115.04361841551300,95.59431102021620,96.85479498671900,99.77940868501300,98.01269056599280,97.63935530293060,8.73375669090745,91.776334062834,94.8591403560352,94.8326357242903,107.567699200367,99.927719482776,107.645508748192,89.4787264546424,99.6351561165327,99.4785747746452,102.804961138413,102.549230747973,108.089188585791,100.412162876693,105.811546372879,0
OAK,114.45185669054100,98.02037645439340,137.28661303904500,92.26242593023880,105.19857352385400,104.12289950433200,115.3784608317080,94.34504815177790,94.50562908974210,7.94496511286137,78.2534743610872,98.0106485946285,98.44093628941,97.2325018881073,96.3423958620909,100.923896961057,88.1932053241642,90.1653490171156,89.7453629478926,89.849524645244,108.470059797512,100.303885889096,99.3856650001894,91.6917035004445,0
MIL,97.59078764812540,99.98501956071030,86.42945895350620,101.64529514213400,98.01889631757530,103.32111146877500,109.468506287069,99.39041454556440,103.80125451227100,4.17464427100926,95.3148697298388,105.705291791373,100.798712948147,98.7408831936814,97.0621579701824,101.169559812468,134.278526386222,98.1251545356777,98.0119383353293,94.8241799875729,103.150907251069,99.1020394488716,97.4171668677133,92.5839907851806,0
LAD,109.66931702186800,99.55708432134690,113.68907625733300,101.05371128811100,101.96587911522200,102.31925171816200,107.4090777833810,100.15935525191300,99.68549337888980,5.78166183305524,98.6904236156124,103.783877384436,93.3952957436248,107.420203925314,100.925151222729,105.721184912746,116.883666680578,100.0748557692,100.453958410638,100.974491345582,103.604142044767,107.174746469916,100.694528016224,93.58979193378,0
CIN,87.42562048312350,94.1948403539804,91.62698333049130,104.19125858377600,94.35735524006070,95.32811742664150,97.41639325258330,94.69184320763620,98.91099709119070,5.47127376479597,96.7830870555959,104.326114102706,98.5416603893218,103.242989618587,105.32064957834,96.5777310861922,123.759179441982,95.2479506526125,97.1197196172365,93.9449564738863,104.585023291319,103.762423908252,105.850529442293,93.8230460410598,0
NYM,88.71013391999070,90.24881378308660,122.24910073224100,109.52199056370500,97.04255461324610,87.53908560301230,82.54586878120330,94.19105031606900,101.10503389175700,3.61080531372444,103.794922738972,106.879903810019,105.326712939382,101.82087096675,122.912879743107,82.8398731179272,107.422817860742,98.3939994497353,104.315351139572,98.2623245156046,103.862462051799,100.540776466753,121.367607362985,97.3416059483145,0
